User_ID,Name,Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,Last_Login,Recency,Frequency,Monthly_Spend,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment
24215,Alex Garcia,45,France,Basic,797.15,Documentary,2024-05-16,289,399,9.99,119.88,1,5,2,152,8,Lost
24216,Katie Brown,68,USA,Basic,802.51,Comedy,2024-04-06,329,402,9.99,119.88,1,5,2,152,8,Lost
24217,John Williams,49,USA,Premium,783.58,Sci-Fi,2024-04-03,332,392,22.99,275.88,1,4,5,145,10,At Risk
24218,Jane Smith,14,Mexico,Premium,587.38,Sci-Fi,2025-01-16,44,294,22.99,275.88,5,3,5,535,13,Loyal Customers
24219,Emma Smith,27,Australia,Basic,498.71,Action,2025-02-23,6,250,9.99,119.88,5,3,2,532,10,Loyal Customers
24220,John Martinez,53,Australia,Standard,620.23,Sci-Fi,2024-06-14,260,311,15.49,185.88,2,4,4,244,10,At Risk
24221,Alex Williams,46,Australia,Premium,132.28,Comedy,2025-02-08,21,67,22.99,275.88,5,1,5,515,11,New Customers
24222,David Garcia,58,Japan,Premium,104.88,Drama,2025-01-25,35,53,22.99,275.88,5,1,5,515,11,New Customers
24223,John Jones,18,USA,Standard,941.07,Documentary,2024-12-20,71,471,15.49,185.88,4,5,4,454,13,Champions
24224,Emma Johnson,21,Mexico,Premium,929.47,Documentary,2024-09-12,170,465,22.99,275.88,3,5,5,355,13,Potential Loyalists
24225,James Martinez,52,Mexico,Basic,198.54,Comedy,2024-11-19,102,100,9.99,119.88,4,1,2,412,7,New Customers
24226,Chris Garcia,71,India,Standard,782.78,Sci-Fi,2025-01-04,56,392,15.49,185.88,5,4,4,544,13,Champions
24227,David Smith,65,France,Standard,366.53,Horror,2024-11-28,93,184,15.49,185.88,4,2,4,424,10,New Customers
24228,Emma Garcia,26,Canada,Basic,194.32,Comedy,2024-06-22,252,98,9.99,119.88,2,1,2,212,5,Hibernating
24229,Chris Miller,49,Mexico,Basic,513.87,Romance,2024-12-13,78,257,9.99,119.88,4,3,2,432,9,Loyal Customers
24230,James Davis,24,Mexico,Standard,588.11,Drama,2024-05-27,278,295,15.49,185.88,2,3,4,234,9,At Risk
24231,Chris Garcia,22,Brazil,Basic,897.74,Documentary,2024-10-22,130,449,9.99,119.88,4,5,2,452,11,Loyal Customers
24232,Katie Miller,40,France,Basic,433.89,Drama,2024-04-25,310,217,9.99,119.88,1,3,2,132,6,Lost
24233,John Miller,74,India,Standard,633.15,Drama,2024-09-23,159,317,15.49,185.88,3,4,4,344,11,Potential Loyalists
24234,Michael Garcia,66,Mexico,Premium,782.89,Romance,2024-06-21,253,392,22.99,275.88,2,4,5,245,11,At Risk
24235,David Jones,63,Canada,Basic,758.78,Sci-Fi,2024-07-17,227,380,9.99,119.88,2,4,2,242,8,Lost
24236,Michael Hernandez,68,Mexico,Premium,312.84,Romance,2024-06-16,258,157,22.99,275.88,2,2,5,225,9,Hibernating
24237,Michael Garcia,39,USA,Premium,679.79,Drama,2024-05-10,295,340,22.99,275.88,1,4,5,145,10,At Risk
24238,Katie Miller,37,Australia,Premium,618.47,Documentary,2025-01-31,29,310,22.99,275.88,5,4,5,545,14,Champions
24239,David Smith,35,Canada,Standard,44.5,Sci-Fi,2024-11-27,94,23,15.49,185.88,4,1,4,414,9,New Customers
24240,Katie Davis,45,Brazil,Premium,755.41,Action,2024-09-25,157,378,22.99,275.88,3,4,5,345,12,Potential Loyalists
24241,Katie Garcia,64,USA,Premium,180.15,Documentary,2025-03-04,-3,91,22.99,275.88,5,1,5,515,11,New Customers
24242,Jane Garcia,58,India,Standard,195.54,Comedy,2024-08-07,206,98,15.49,185.88,3,1,4,314,8,Lost
24243,Katie Johnson,50,Brazil,Standard,127.72,Action,2024-10-04,148,64,15.49,185.88,3,1,4,314,8,Lost
24244,Chris Johnson,64,India,Standard,725.67,Comedy,2024-05-05,300,363,15.49,185.88,1,4,4,144,9,At Risk
24245,Sarah Miller,16,USA,Premium,863.33,Romance,2024-07-05,239,432,22.99,275.88,2,5,5,255,12,At Risk
24246,Jane Brown,38,Brazil,Basic,304.23,Action,2024-04-29,306,153,9.99,119.88,1,2,2,122,5,Lost
24247,Michael Miller,47,UK,Basic,607.25,Comedy,2024-07-19,225,304,9.99,119.88,2,4,2,242,8,Lost
24248,Sarah Brown,48,UK,Standard,187.4,Comedy,2024-07-28,216,94,15.49,185.88,2,1,4,214,7,Hibernating
24249,Alex Martinez,19,India,Basic,611.27,Horror,2025-03-04,-3,306,9.99,119.88,5,4,2,542,11,Loyal Customers
24250,Emma Martinez,42,Japan,Standard,214.48,Romance,2025-02-23,6,108,15.49,185.88,5,2,4,524,11,New Customers
24251,Jane Johnson,37,India,Standard,352.24,Drama,2024-11-09,112,177,15.49,185.88,4,2,4,424,10,New Customers
24252,Chris Miller,72,UK,Basic,182.61,Sci-Fi,2025-01-20,40,92,9.99,119.88,5,1,2,512,8,New Customers
24253,Katie Miller,66,USA,Standard,286.13,Romance,2025-02-10,19,144,15.49,185.88,5,2,4,524,11,New Customers
24254,Alex Smith,38,Japan,Premium,804.22,Documentary,2024-04-22,313,403,22.99,275.88,1,5,5,155,11,At Risk
24255,Michael Jones,59,Mexico,Basic,560.89,Comedy,2024-03-23,343,281,9.99,119.88,1,3,2,132,6,Lost
24256,James Garcia,73,France,Premium,385.19,Documentary,2024-04-07,328,193,22.99,275.88,1,2,5,125,8,Lost
24257,Katie Johnson,68,Australia,Basic,181.97,Sci-Fi,2025-01-26,34,91,9.99,119.88,5,1,2,512,8,New Customers
24258,Sarah Johnson,22,Japan,Basic,852.21,Action,2024-12-09,82,427,9.99,119.88,4,5,2,452,11,Loyal Customers
24259,Michael Davis,40,Germany,Standard,404.95,Comedy,2025-02-13,16,203,15.49,185.88,5,3,4,534,12,Loyal Customers
24260,James Johnson,60,Canada,Premium,215.56,Sci-Fi,2024-05-16,289,108,22.99,275.88,1,2,5,125,8,Lost
24261,James Garcia,53,France,Basic,953.77,Comedy,2024-08-19,194,477,9.99,119.88,3,5,2,352,10,Promising
24262,Alex Johnson,37,Germany,Standard,998.16,Sci-Fi,2024-12-27,64,500,15.49,185.88,5,5,4,554,14,Champions
24263,Michael Martinez,72,Germany,Basic,384.26,Drama,2024-08-16,197,193,9.99,119.88,3,2,2,322,7,Needs Attention
24264,Alex Johnson,18,Japan,Basic,511.15,Romance,2024-09-04,178,256,9.99,119.88,3,3,2,332,8,Promising
24265,Jane Williams,23,Canada,Basic,86.03,Action,2024-07-20,224,44,9.99,119.88,2,1,2,212,5,Hibernating
24266,John Brown,73,India,Basic,215.32,Comedy,2024-11-07,114,108,9.99,119.88,4,2,2,422,8,New Customers
24267,Michael Johnson,80,Japan,Standard,456.96,Comedy,2024-05-11,294,229,15.49,185.88,1,3,4,134,8,At Risk
24268,Katie Martinez,80,Germany,Standard,466.89,Romance,2024-04-28,307,234,15.49,185.88,1,3,4,134,8,At Risk
24269,Katie Smith,60,France,Premium,964.29,Documentary,2024-04-28,307,483,22.99,275.88,1,5,5,155,11,At Risk
24270,Michael Smith,19,France,Standard,696.22,Romance,2024-11-06,115,349,15.49,185.88,4,4,4,444,12,Champions
24271,Alex Davis,18,Australia,Basic,618.09,Comedy,2025-01-17,43,310,9.99,119.88,5,4,2,542,11,Loyal Customers
24272,Sarah Brown,34,Brazil,Premium,711.11,Drama,2025-01-28,32,356,22.99,275.88,5,4,5,545,14,Champions
24273,Emma Hernandez,80,Australia,Standard,997.44,Documentary,2025-01-02,58,499,15.49,185.88,5,5,4,554,14,Champions
24274,James Hernandez,24,India,Premium,371.81,Documentary,2024-06-04,270,186,22.99,275.88,2,2,5,225,9,Hibernating
24275,James Hernandez,15,Australia,Premium,132.5,Romance,2024-08-16,197,67,22.99,275.88,3,1,5,315,9,Lost
24276,Katie Smith,51,Brazil,Basic,456.36,Documentary,2024-04-08,327,229,9.99,119.88,1,3,2,132,6,Lost
24277,Michael Jones,19,Brazil,Premium,507.95,Sci-Fi,2024-07-28,216,254,22.99,275.88,2,3,5,235,10,At Risk
24278,Alex Hernandez,31,Mexico,Premium,335.07,Documentary,2025-01-08,52,168,22.99,275.88,5,2,5,525,12,New Customers
24279,James Davis,24,France,Basic,504.57,Action,2024-10-27,125,253,9.99,119.88,4,3,2,432,9,Loyal Customers
24280,David Smith,70,India,Standard,158.79,Comedy,2024-09-13,169,80,15.49,185.88,3,1,4,314,8,Lost
24281,Alex Jones,31,UK,Premium,487.48,Comedy,2024-09-03,179,244,22.99,275.88,3,3,5,335,11,Potential Loyalists
24282,Sarah Davis,71,Japan,Basic,877.16,Romance,2024-07-26,218,439,9.99,119.88,2,5,2,252,9,Lost
24283,David Miller,72,France,Standard,285.7,Horror,2024-12-01,90,143,15.49,185.88,4,2,4,424,10,New Customers
24284,Emma Davis,21,France,Standard,747.54,Romance,2025-03-01,0,374,15.49,185.88,5,4,4,544,13,Champions
24285,Chris Jones,40,UK,Standard,165.08,Drama,2024-12-13,78,83,15.49,185.88,4,1,4,414,9,New Customers
24286,Michael Jones,46,UK,Standard,494.59,Drama,2025-01-13,47,248,15.49,185.88,5,3,4,534,12,Loyal Customers
24287,Sarah Williams,17,Canada,Standard,374.73,Comedy,2024-10-23,129,188,15.49,185.88,4,2,4,424,10,New Customers
24288,James Miller,51,USA,Standard,620.57,Action,2024-05-05,300,311,15.49,185.88,1,4,4,144,9,At Risk
24289,Jane Brown,20,Japan,Premium,789.4,Horror,2024-05-31,274,395,22.99,275.88,2,4,5,245,11,At Risk
24290,Jane Brown,78,France,Premium,71.07,Horror,2024-11-28,93,36,22.99,275.88,4,1,5,415,10,New Customers
24291,John Martinez,43,USA,Basic,418.08,Horror,2024-11-11,110,210,9.99,119.88,4,3,2,432,9,Loyal Customers
24292,James Garcia,69,Mexico,Standard,285.28,Sci-Fi,2024-04-04,331,143,15.49,185.88,1,2,4,124,7,Lost
24293,David Martinez,75,Australia,Basic,872.18,Documentary,2024-11-16,105,437,9.99,119.88,4,5,2,452,11,Loyal Customers
24294,Katie Williams,64,Australia,Standard,979.07,Documentary,2024-08-28,185,490,15.49,185.88,3,5,4,354,12,Potential Loyalists
24295,Sarah Brown,44,UK,Standard,504.6,Documentary,2024-12-01,90,253,15.49,185.88,4,3,4,434,11,Loyal Customers
24296,Michael Garcia,38,India,Standard,807.25,Horror,2024-05-16,289,404,15.49,185.88,1,5,4,154,10,At Risk
24297,Chris Smith,66,France,Standard,458.3,Horror,2024-04-18,317,230,15.49,185.88,1,3,4,134,8,At Risk
24298,Alex Johnson,63,UK,Standard,241.85,Sci-Fi,2025-02-07,22,121,15.49,185.88,5,2,4,524,11,New Customers
24299,Chris Miller,71,Japan,Premium,66.1,Action,2024-11-28,93,34,22.99,275.88,4,1,5,415,10,New Customers
24300,James Jones,26,USA,Basic,136.01,Drama,2024-10-23,129,69,9.99,119.88,4,1,2,412,7,New Customers
24301,David Hernandez,68,Brazil,Premium,261.89,Sci-Fi,2024-09-12,170,131,22.99,275.88,3,2,5,325,10,Needs Attention
24302,James Garcia,54,India,Premium,708.01,Action,2025-02-18,11,355,22.99,275.88,5,4,5,545,14,Champions
24303,Katie Smith,37,India,Premium,370.61,Drama,2024-04-12,323,186,22.99,275.88,1,2,5,125,8,Lost
24304,David Smith,65,Australia,Standard,370.39,Comedy,2024-05-23,282,186,15.49,185.88,2,2,4,224,8,Hibernating
24305,Emma Jones,36,Mexico,Basic,498.28,Sci-Fi,2024-09-28,154,250,9.99,119.88,3,3,2,332,8,Promising
24306,Sarah Martinez,76,Australia,Standard,755.71,Comedy,2025-01-14,46,378,15.49,185.88,5,4,4,544,13,Champions
24307,Jane Brown,14,France,Standard,131.59,Horror,2024-06-25,249,66,15.49,185.88,2,1,4,214,7,Hibernating
24308,John Brown,72,Brazil,Basic,116.83,Action,2024-04-12,323,59,9.99,119.88,1,1,2,112,4,Lost
24309,John Johnson,15,USA,Premium,963.14,Documentary,2024-03-13,353,482,22.99,275.88,1,5,5,155,11,At Risk
24310,David Brown,34,Canada,Basic,327.34,Romance,2024-08-04,209,164,9.99,119.88,3,2,2,322,7,Needs Attention
24311,Sarah Johnson,43,Canada,Premium,515.6,Action,2024-04-20,315,258,22.99,275.88,1,3,5,135,9,At Risk
24312,James Williams,59,France,Basic,89.4,Action,2024-10-29,123,45,9.99,119.88,4,1,2,412,7,New Customers
24313,Katie Davis,28,Canada,Basic,198.64,Romance,2025-03-05,-4,100,9.99,119.88,5,1,2,512,8,New Customers
24314,Alex Miller,50,France,Premium,838.89,Action,2024-06-14,260,420,22.99,275.88,2,5,5,255,12,At Risk
24315,Michael Davis,27,Canada,Premium,6.86,Drama,2025-01-01,59,4,22.99,275.88,5,1,5,515,11,New Customers
24316,James Johnson,41,France,Basic,378.66,Horror,2024-11-25,96,190,9.99,119.88,4,2,2,422,8,New Customers
24317,Jane Johnson,55,USA,Basic,455.03,Documentary,2025-02-16,13,228,9.99,119.88,5,3,2,532,10,Loyal Customers
24318,Emma Smith,16,UK,Basic,34.35,Drama,2024-09-22,160,18,9.99,119.88,3,1,2,312,6,Lost
24319,Alex Johnson,71,Brazil,Premium,858.7,Sci-Fi,2024-10-24,128,430,22.99,275.88,4,5,5,455,14,Champions
24320,Chris Jones,46,Mexico,Premium,449.09,Horror,2024-09-20,162,225,22.99,275.88,3,3,5,335,11,Potential Loyalists
24321,Emma Jones,41,France,Standard,326.4,Documentary,2024-08-30,183,164,15.49,185.88,3,2,4,324,9,Needs Attention
24322,Alex Brown,38,Brazil,Basic,68.25,Romance,2024-06-29,245,35,9.99,119.88,2,1,2,212,5,Hibernating
24323,David Williams,78,Australia,Premium,348.34,Documentary,2024-05-05,300,175,22.99,275.88,1,2,5,125,8,Lost
24324,Jane Johnson,54,Germany,Premium,73.84,Drama,2024-07-27,217,37,22.99,275.88,2,1,5,215,8,Hibernating
24325,Sarah Smith,53,Mexico,Premium,706.61,Sci-Fi,2025-02-11,18,354,22.99,275.88,5,4,5,545,14,Champions
24326,Jane Jones,21,Brazil,Basic,33.24,Romance,2024-11-28,93,17,9.99,119.88,4,1,2,412,7,New Customers
24327,Jane Martinez,45,Mexico,Standard,888.68,Romance,2024-04-14,321,445,15.49,185.88,1,5,4,154,10,At Risk
24328,Michael Hernandez,50,UK,Premium,331.97,Comedy,2025-01-03,57,166,22.99,275.88,5,2,5,525,12,New Customers
24329,Chris Martinez,60,India,Basic,487.14,Horror,2024-11-10,111,244,9.99,119.88,4,3,2,432,9,Loyal Customers
24330,Emma Jones,64,Canada,Standard,340.08,Drama,2025-02-27,2,171,15.49,185.88,5,2,4,524,11,New Customers
24331,Alex Brown,17,France,Basic,761.0,Comedy,2024-05-28,277,381,9.99,119.88,2,4,2,242,8,Lost
24332,John Miller,16,USA,Premium,947.34,Drama,2024-07-23,221,474,22.99,275.88,2,5,5,255,12,At Risk
24333,Jane Williams,58,Germany,Premium,651.04,Action,2025-02-23,6,326,22.99,275.88,5,4,5,545,14,Champions
24334,Jane Davis,29,Germany,Standard,14.18,Documentary,2025-02-25,4,8,15.49,185.88,5,1,4,514,10,New Customers
24335,James Davis,56,UK,Basic,323.64,Documentary,2024-07-12,232,162,9.99,119.88,2,2,2,222,6,Hibernating
24336,John Smith,13,France,Basic,769.13,Drama,2024-07-08,236,385,9.99,119.88,2,4,2,242,8,Lost
24337,Michael Martinez,74,Australia,Premium,934.01,Documentary,2025-01-27,33,468,22.99,275.88,5,5,5,555,15,Champions
24338,Sarah Garcia,28,France,Basic,818.01,Action,2024-11-15,106,410,9.99,119.88,4,5,2,452,11,Loyal Customers
24339,John Brown,73,USA,Standard,883.32,Documentary,2024-04-15,320,442,15.49,185.88,1,5,4,154,10,At Risk
24340,David Hernandez,76,Brazil,Premium,781.35,Drama,2024-04-14,321,391,22.99,275.88,1,4,5,145,10,At Risk
24341,Chris Hernandez,80,Canada,Standard,86.8,Drama,2024-03-18,348,44,15.49,185.88,1,1,4,114,6,Lost
24342,Alex Martinez,62,France,Premium,100.74,Horror,2024-06-21,253,51,22.99,275.88,2,1,5,215,8,Hibernating
24343,Chris Miller,75,Brazil,Premium,810.46,Horror,2024-05-26,279,406,22.99,275.88,2,5,5,255,12,At Risk
24344,Alex Davis,71,Germany,Standard,740.55,Drama,2024-09-27,155,371,15.49,185.88,3,4,4,344,11,Potential Loyalists
24345,David Garcia,69,France,Premium,280.78,Documentary,2025-02-09,20,141,22.99,275.88,5,2,5,525,12,New Customers
24346,John Hernandez,25,Brazil,Premium,304.98,Sci-Fi,2024-10-24,128,153,22.99,275.88,4,2,5,425,11,New Customers
24347,Chris Martinez,68,UK,Standard,426.06,Action,2025-01-09,51,214,15.49,185.88,5,3,4,534,12,Loyal Customers
24348,Alex Hernandez,28,Germany,Standard,961.03,Action,2024-08-26,187,481,15.49,185.88,3,5,4,354,12,Potential Loyalists
24349,Katie Davis,22,Germany,Premium,130.38,Horror,2024-11-08,113,66,22.99,275.88,4,1,5,415,10,New Customers
24350,Chris Hernandez,47,Germany,Standard,320.34,Action,2024-06-25,249,161,15.49,185.88,2,2,4,224,8,Hibernating
24351,Michael Williams,78,Canada,Premium,338.55,Comedy,2024-09-29,153,170,22.99,275.88,3,2,5,325,10,Needs Attention
24352,Michael Hernandez,44,Australia,Basic,459.28,Sci-Fi,2024-03-19,347,230,9.99,119.88,1,3,2,132,6,Lost
24353,Michael Williams,75,France,Basic,614.98,Documentary,2024-04-24,311,308,9.99,119.88,1,4,2,142,7,Lost
24354,Alex Hernandez,27,Australia,Premium,0.31,Sci-Fi,2024-06-03,271,1,22.99,275.88,2,1,5,215,8,Hibernating
24355,Chris Martinez,73,Mexico,Basic,481.08,Action,2024-08-24,189,241,9.99,119.88,3,3,2,332,8,Promising
24356,Jane Williams,50,Germany,Premium,825.38,Comedy,2024-12-15,76,413,22.99,275.88,4,5,5,455,14,Champions
24357,Katie Garcia,42,USA,Premium,915.28,Romance,2024-08-18,195,458,22.99,275.88,3,5,5,355,13,Potential Loyalists
24358,John Williams,50,France,Premium,264.41,Documentary,2025-03-02,-1,133,22.99,275.88,5,2,5,525,12,New Customers
24359,Katie Brown,35,Germany,Premium,547.11,Horror,2024-04-08,327,274,22.99,275.88,1,3,5,135,9,At Risk
24360,James Hernandez,20,Australia,Standard,412.18,Horror,2024-09-05,177,207,15.49,185.88,3,3,4,334,10,Potential Loyalists
24361,John Brown,33,Germany,Standard,993.0,Comedy,2024-10-09,143,497,15.49,185.88,3,5,4,354,12,Potential Loyalists
24362,Chris Jones,70,UK,Basic,703.04,Horror,2024-06-23,251,352,9.99,119.88,2,4,2,242,8,Lost
24363,Chris Garcia,55,Brazil,Standard,305.13,Horror,2024-09-27,155,153,15.49,185.88,3,2,4,324,9,Needs Attention
24364,Katie Hernandez,57,Canada,Premium,3.78,Romance,2024-09-21,161,2,22.99,275.88,3,1,5,315,9,Lost
24365,John Garcia,57,Brazil,Premium,438.58,Sci-Fi,2024-09-04,178,220,22.99,275.88,3,3,5,335,11,Potential Loyalists
24366,John Jones,38,USA,Basic,149.88,Horror,2024-04-12,323,75,9.99,119.88,1,1,2,112,4,Lost
24367,Michael Johnson,62,USA,Basic,888.31,Action,2024-11-14,107,445,9.99,119.88,4,5,2,452,11,Loyal Customers
24368,David Smith,22,Mexico,Premium,767.0,Sci-Fi,2024-07-26,218,384,22.99,275.88,2,4,5,245,11,At Risk
24369,Sarah Brown,36,Brazil,Standard,972.63,Action,2024-09-23,159,487,15.49,185.88,3,5,4,354,12,Potential Loyalists
24370,Emma Jones,66,Germany,Basic,724.52,Comedy,2024-08-26,187,363,9.99,119.88,3,4,2,342,9,Promising
24371,Chris Garcia,69,France,Basic,257.72,Action,2024-09-20,162,129,9.99,119.88,3,2,2,322,7,Needs Attention
24372,David Brown,16,Germany,Basic,365.07,Sci-Fi,2024-04-08,327,183,9.99,119.88,1,2,2,122,5,Lost
24373,Emma Hernandez,50,Mexico,Basic,883.14,Documentary,2024-05-20,285,442,9.99,119.88,2,5,2,252,9,Lost
24374,Sarah Brown,26,India,Basic,910.04,Documentary,2025-02-03,26,456,9.99,119.88,5,5,2,552,12,Loyal Customers
24375,Michael Garcia,26,Canada,Basic,812.01,Action,2024-04-09,326,407,9.99,119.88,1,5,2,152,8,Lost
24376,Katie Jones,32,USA,Standard,259.14,Horror,2024-12-21,70,130,15.49,185.88,4,2,4,424,10,New Customers
24377,Michael Brown,22,France,Premium,465.12,Action,2024-10-05,147,233,22.99,275.88,3,3,5,335,11,Potential Loyalists
24378,Alex Miller,32,Japan,Standard,885.34,Action,2024-10-24,128,443,15.49,185.88,4,5,4,454,13,Champions
24379,Sarah Williams,76,Brazil,Premium,212.44,Drama,2024-04-04,331,107,22.99,275.88,1,2,5,125,8,Lost
24380,Katie Miller,37,UK,Basic,959.76,Sci-Fi,2024-09-04,178,480,9.99,119.88,3,5,2,352,10,Promising
24381,Alex Martinez,56,Australia,Basic,157.94,Horror,2025-02-11,18,79,9.99,119.88,5,1,2,512,8,New Customers
24382,John Jones,27,UK,Standard,725.49,Documentary,2024-03-08,358,363,15.49,185.88,1,4,4,144,9,At Risk
24383,James Miller,69,UK,Standard,802.6,Comedy,2024-10-07,145,402,15.49,185.88,3,5,4,354,12,Potential Loyalists
24384,Chris Garcia,78,Japan,Basic,760.94,Sci-Fi,2024-12-10,81,381,9.99,119.88,4,4,2,442,10,Loyal Customers
24385,Alex Williams,61,Germany,Basic,287.58,Sci-Fi,2024-03-08,358,144,9.99,119.88,1,2,2,122,5,Lost
24386,John Martinez,61,Australia,Standard,67.66,Action,2024-04-25,310,34,15.49,185.88,1,1,4,114,6,Lost
24387,David Jones,20,India,Standard,406.34,Action,2024-03-18,348,204,15.49,185.88,1,3,4,134,8,At Risk
24388,Katie Smith,69,Canada,Premium,415.85,Drama,2024-07-12,232,208,22.99,275.88,2,3,5,235,10,At Risk
24389,James Davis,30,UK,Premium,975.84,Drama,2024-12-29,62,488,22.99,275.88,5,5,5,555,15,Champions
24390,Chris Hernandez,19,Germany,Basic,626.71,Drama,2024-05-12,293,314,9.99,119.88,1,4,2,142,7,Lost
24391,Michael Hernandez,42,Germany,Standard,78.46,Horror,2024-12-09,82,40,15.49,185.88,4,1,4,414,9,New Customers
24392,David Miller,54,Canada,Basic,24.93,Drama,2024-12-14,77,13,9.99,119.88,4,1,2,412,7,New Customers
24393,Michael Miller,45,Germany,Premium,178.34,Horror,2024-03-10,356,90,22.99,275.88,1,1,5,115,7,Lost
24394,Sarah Martinez,14,France,Premium,374.93,Comedy,2025-02-17,12,188,22.99,275.88,5,2,5,525,12,New Customers
24395,Chris Brown,22,USA,Premium,92.24,Documentary,2024-12-22,69,47,22.99,275.88,4,1,5,415,10,New Customers
24396,Katie Martinez,15,France,Standard,168.57,Sci-Fi,2024-11-10,111,85,15.49,185.88,4,1,4,414,9,New Customers
24397,Michael Johnson,31,India,Basic,105.85,Documentary,2024-10-24,128,53,9.99,119.88,4,1,2,412,7,New Customers
24398,Jane Miller,76,USA,Basic,842.5,Drama,2024-03-14,352,422,9.99,119.88,1,5,2,152,8,Lost
24399,David Johnson,38,Mexico,Premium,816.75,Documentary,2024-05-12,293,409,22.99,275.88,1,5,5,155,11,At Risk
24400,Jane Smith,51,Japan,Basic,819.41,Drama,2024-10-11,141,410,9.99,119.88,3,5,2,352,10,Promising
24401,Alex Martinez,63,UK,Premium,373.21,Horror,2024-12-21,70,187,22.99,275.88,4,2,5,425,11,New Customers
24402,Alex Garcia,27,India,Basic,257.19,Sci-Fi,2025-02-21,8,129,9.99,119.88,5,2,2,522,9,New Customers
24403,James Garcia,65,Australia,Standard,830.32,Comedy,2025-02-12,17,416,15.49,185.88,5,5,4,554,14,Champions
24404,Michael Jones,59,Canada,Premium,887.63,Sci-Fi,2025-02-04,25,444,22.99,275.88,5,5,5,555,15,Champions
24405,James Brown,32,UK,Basic,170.01,Sci-Fi,2025-03-07,-6,86,9.99,119.88,5,1,2,512,8,New Customers
24406,Katie Martinez,19,Canada,Premium,980.52,Action,2025-02-15,14,491,22.99,275.88,5,5,5,555,15,Champions
24407,Alex Jones,19,USA,Basic,962.8,Sci-Fi,2025-02-05,24,482,9.99,119.88,5,5,2,552,12,Loyal Customers
24408,Jane Miller,55,Brazil,Standard,582.5,Documentary,2024-12-22,69,292,15.49,185.88,4,3,4,434,11,Loyal Customers
24409,Katie Williams,42,Canada,Standard,788.5,Action,2024-11-21,100,395,15.49,185.88,4,4,4,444,12,Champions
24410,Emma Smith,80,Brazil,Premium,64.95,Comedy,2024-10-08,144,33,22.99,275.88,3,1,5,315,9,Lost
24411,David Garcia,63,Germany,Standard,610.81,Action,2024-03-27,339,306,15.49,185.88,1,4,4,144,9,At Risk
24412,Alex Smith,40,Germany,Premium,180.53,Action,2024-07-20,224,91,22.99,275.88,2,1,5,215,8,Hibernating
24413,James Brown,13,UK,Premium,63.05,Comedy,2024-11-23,98,32,22.99,275.88,4,1,5,415,10,New Customers
24414,Michael Hernandez,72,Mexico,Standard,257.67,Horror,2024-12-01,90,129,15.49,185.88,4,2,4,424,10,New Customers
24415,David Jones,31,India,Standard,498.66,Action,2025-02-01,28,250,15.49,185.88,5,3,4,534,12,Loyal Customers
24416,Jane Jones,67,USA,Basic,984.4,Romance,2025-01-16,44,493,9.99,119.88,5,5,2,552,12,Loyal Customers
24417,Jane Williams,61,Japan,Premium,805.75,Drama,2025-01-10,50,403,22.99,275.88,5,5,5,555,15,Champions
24418,Katie Jones,77,USA,Premium,619.29,Action,2024-12-02,89,310,22.99,275.88,4,4,5,445,13,Champions
